fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
11.6,0.58,0.66,2.2,0.074,10.0,47.0,1.0008,3.25,0.57,9.0,3
10.4,0.61,0.49,2.1,0.2,5.0,16.0,0.9994,3.16,0.63,8.4,3
7.4,1.185,0.0,4.25,0.0969999999999999,5.0,14.0,0.9966,3.63,0.54,10.7,3
10.4,0.44,0.42,1.5,0.145,34.0,48.0,0.99832,3.38,0.86,9.9,3
8.3,1.02,0.02,3.4,0.084,6.0,11.0,0.99892,3.48,0.49,11.0,3
7.6,1.58,0.0,2.1,0.1369999999999999,5.0,9.0,0.99476,3.5,0.4,10.9,3
6.8,0.815,0.0,1.2,0.267,16.0,29.0,0.99471,3.32,0.51,9.8,3
7.3,0.98,0.05,2.1,0.061,20.0,49.0,0.99705,3.31,0.55,9.7,3
7.1,0.875,0.05,5.7,0.0819999999999999,3.0,14.0,0.99808,3.4,0.52,10.2,3
6.7,0.76,0.02,1.8,0.078,6.0,12.0,0.996,3.55,0.63,9.95,3
7.02959214114247,0.8135587229356513,0.02,2.12959214114247,0.07923597052928426,6.0,11.794004911785956,0.996601505657585,3.535580343825017,0.6011606876500338,10.166294842624746,3
9.815125354666536,0.7241898117079621,0.3590994841396531,2.462065256635002,0.1676926386387229,5.278511735873079,14.607441320634607,0.9992663143667809,3.2491237554793853,0.591008356977769,9.124130513270005,3
9.44782507397315,0.9398605993735879,0.32336938794530096,2.1,0.1785760641643958,5.0,13.61956268493287,0.997822110122584,3.2756212410175465,0.5517856310763658,9.250156183952546,3
7.11259874444118,1.0105063805535737,0.00821146444453771,3.2440956055441306,0.08919910877768912,5.410573222226885,13.17885355554623,0.9963536560666639,3.597154142221849,0.5769515900004197,10.392070083329836,3
7.60340211830593,1.5772783053552557,9.720338016944163e-05,2.1063182197110137,0.1367424110425509,5.004860169008472,9.009720338016944,0.9947802183030752,3.4999027966198306,0.4004374152107625,10.900486016900848,3
7.272201725732379,1.2813393501117234,0.007284406094836016,1.9907339085774598,0.11551100202023369,5.364220304741801,10.092660914225402,0.9952116331778799,3.51821101523709,0.4837706700906142,10.55399071049529,3
7.588108394958087,1.5565140800422226,0.0,2.227834754200561,0.13462167899161737,5.0,9.297290126047816,0.9948694027663856,3.507729543277243,0.4083241235293389,10.888108394958088,3
10.989487343953831,0.5952628164011542,0.5735107070601262,2.149123945329486,0.13810382888484768,7.456197266474298,31.228423052140645,1.0000877352346127,3.2042115507965376,0.6005256328023084,8.694743671976916,3
6.7520985932304916,0.7749783455537663,0.023907394492286852,2.3079612839972907,0.0785209859323049,5.609260550771315,12.260492966152457,0.9962709126847985,3.5304630275385653,0.6156728868616149,9.982561620769056,3
7.287381075923314,1.0686271117874238,0.018769820679447793,4.794324799703986,0.09136905379616557,4.249207172822088,14.0,0.9971555866921117,3.54365882487454,0.5324920717282209,10.512301793205522,3
9.880449754625806,0.6517214590982308,0.42072663395010734,2.666782085862758,0.18142214274116517,4.685121063409579,15.685121063409579,0.9991921799018503,3.1977854723908505,0.6126816584875269,8.68339104293138,3
11.012528265102716,0.6346485334788169,0.5766609864448041,2.186337866630296,0.07222392266193844,11.366213336970425,47.273242667394086,1.000287669998636,3.2581972800218226,0.5672675733260591,9.09563493358793,3
8.895415869118011,0.7020888486052497,0.24042060373343999,1.791209831783611,0.10423062355029447,27.20510392504908,48.48534971963935,0.997703605856058,3.3460255196252455,0.7095415869118011,9.80293005607213,3
7.998989249364647,1.4417787243272473,0.06982311863881327,2.1,0.14597725811070447,5.0,9.997473123411618,0.9954211821846614,3.451551305434293,0.43277411691209605,10.543759598781566,3
8.030989433723645,0.9874945565749405,0.026725264156908877,3.915603585363014,0.08355164905620606,5.3274735843091126,11.672526415690887,0.9987316926036066,3.462065962248243,0.4967252641569089,10.82065962248243,3
10.932953637411119,0.6760864403253031,0.555178428736033,2.5255821531683824,0.07765287293798671,9.20589718739419,41.75892143680165,1.000132953637411,3.3103518137580417,0.565235383124365,9.269994956285975,3
7.231068460136946,0.9572525918451923,0.04310684601369465,1.9759232282465036,0.08939979442357807,19.448547681095572,46.24273840547786,0.9967274003934409,3.311378630797261,0.5444854768109557,9.71378630797261,3
10.4,0.48932778561469426,0.44031144113546233,1.6740980668753915,0.16095898946357756,25.58526010102274,38.71476976664579,0.9986333765203756,3.3161640421456897,0.7932624076977666,9.464754832811522,3
7.58122811469216,1.5429255265170165,0.0,2.301797767059277,0.13324562293843195,5.0,9.469297132695992,0.9949327013448321,3.5122017254500957,0.4131403197154878,10.88122811469216,3
8.732868393007209,0.6775864164997077,0.2782292283009156,1.9648271670005846,0.14502971458023767,5.450576109998051,14.197695560007793,0.9978680412260066,3.33572468289924,0.63,9.098392970496981,3
11.482299846154,0.5662683153846333,0.6364599692308001,2.131341576923167,0.08096392576922165,12.354003076919998,47.09808346153833,1.000556753015385,3.2627508499999833,0.5984442038461166,9.0882751153845,3
8.291990506098184,0.6595843222814393,0.17406555904478802,1.3243325421748486,0.2164380995155616,23.459952530490916,36.87439433774041,0.9962061349241706,3.34486650843497,0.6550546325373233,9.84144418072495,3
9.76029325740288,0.831612692971145,0.378051320045504,2.1,0.18560659829156478,5.0,14.4007331435072,0.998339914540839,3.2376786758867935,0.5774526604295223,8.971166734461715,3
8.389942822663663,0.8786099699847756,0.20461979577321732,2.125347507503806,0.06429517597549479,17.46524924961939,48.49304984992388,0.9980005315313927,3.294791495497716,0.5550695015007613,9.522567447473357,3
7.687244853992155,0.7225786610424838,0.10351189963241803,1.2739370711660127,0.23693225772582144,20.436224269960775,33.682681173847485,0.995599709423031,3.3347874142332024,0.5962599163603484,9.824645690388671,3
8.420560295772356,0.7227180942685185,0.2205762624801263,1.6051400739430892,0.2368395722731256,11.048287985140021,23.147976709710935,0.9968212299408812,3.247975097965673,0.5640186765257452,9.169782107199639,3
7.0476727254408935,0.9710870118748282,0.01006649355883162,3.016854539043127,0.08743683111910991,5.503324677941581,12.993350644116838,0.9962980051932351,3.5897340257646735,0.5852992210147423,10.322506491543814,3
7.061045965750444,0.9792064792056269,0.009684400978558739,3.063660880126555,0.08779981907036916,5.484220048927937,13.031559902144126,0.9963094679706432,3.591262396085765,0.5835798044035143,10.336834963304046,3
7.346018413618718,1.0743377479183707,0.026990793190641307,3.089395892802424,0.07756662890273822,13.097237957192391,32.893555233448915,0.9968429171387158,3.4572589235798956,0.5453981586381283,10.160184136187173,3
6.754702385738468,0.8098399514506042,0.018784391428034047,1.8182341285794894,0.08158604528729956,5.939219571401702,11.817658714205107,0.9959246322685381,3.546960978570085,0.6160205014223915,10.007741407168382,3
7.6099528592701295,0.9078673396313961,0.02,2.709952859270129,0.081412323222263,6.0,11.43127946295617,0.997660663968168,3.5101895624069317,0.5503791248138636,10.547156563896023,3
8.234440697505578,1.0120782509485906,0.021638982562360576,3.525655329780977,0.08389073449584263,5.836101743763942,11.163898256236058,0.998874108488254,3.475629379833705,0.49163898256236055,10.956293798337052,3
7.003636211447469,0.9443505569502488,0.01132467967292947,2.8627267400661403,0.08624155431071696,5.566233983646473,12.867532032707054,0.9962602596098121,3.584701281308282,0.5909610585281826,10.275324512265144,3
10.539066341453655,0.6786915031205901,0.5094954577411,2.1753271242198524,0.07079252614858081,12.467287578014755,47.49345751560295,0.9998747671582444,3.2648037254680884,0.5650654248439705,9.172710130461033,3
7.384069531564176,1.1685385159496482,0.0026550780726374013,4.326997264106485,0.09620347657820869,4.893796877094504,14.0,0.9966785903109501,3.6177866408658677,0.538937968770945,10.673449219273625,3
6.756889706001174,0.7945401786435698,0.01837457982853789,1.9991139710041086,0.079544149162889,5.918728991426894,12.162542017146212,0.9960487626051439,3.556501680685848,0.6226856092284205,10.01095325642983,3
6.744968261782924,0.7729283752625908,0.023372619633719345,2.2384405523835147,0.07844968261782924,5.662738036628065,12.224841308914623,0.9962338349612712,3.533136901831403,0.6176337280096957,9.978105163614327,3
8.361982490360626,0.6926223314718666,0.2311166947214848,1.934755337056267,0.13280050373621521,5.550815543145777,13.796737827416893,0.9975272271533043,3.374818061826853,0.63,9.253764091875954,3
7.907989700950955,0.972632088864907,0.02980025747622613,4.1513530731773365,0.0833466495015849,5.019974252377387,11.980025747622614,0.9986455927906657,3.453865980063397,0.49980025747622614,10.73865980063397,3
7.393132730733977,1.2883171503349082,0.020686726926602256,3.5894443387153627,0.11424460038073742,4.17253092293591,11.068672692660225,0.9961335986679264,3.4586265461467955,0.44964814462384545,10.610385823027569,3
7.796260125190214,1.112352310381794,0.00880578055978253,3.8757543262092424,0.0912762426361413,5.4402890279891265,12.679132916032621,0.9976214705449348,3.563956645801631,0.5179855486005437,10.832086708396737,3
7.991834073870985,0.9156433419654897,0.14814390350262818,2.1160891645086277,0.06309159138612158,18.391083549137242,48.678216709827446,0.9976533436690735,3.3003465012948237,0.5532178329017255,9.587375848439606,3
9.719851502546836,0.8456228723319886,0.37097401294569643,2.1,0.18469665880730382,5.0,14.299628756367092,0.998272896775649,3.242589460405027,0.574130659137776,9.00727544415461,3
9.922235577147344,0.7015715143800926,0.4119651442673994,2.4423978363777374,0.18359675481539212,5.0,15.681490384764896,0.9989540865386708,3.23484975958025,0.6156670673144203,8.76628605752037,3
9.367424551736862,0.8115980637085174,0.25889978062682145,2.7392133727343237,0.1429624990483219,5.491702594411018,13.541487027944909,0.9991639827546827,3.317344830211526,0.5611616367824575,9.678426745468647,3
7.115873042864702,0.8973809904392301,0.04841269571352978,5.585714091374144,0.08374603471511716,3.063492171458809,13.841269571352978,0.9979746029953783,3.4031746085729404,0.5161904697124715,10.222222260010582,3
8.60755355060229,1.0110547861632415,0.18975841509464575,3.660598862206025,0.09038720674670167,6.437563750717013,23.487920754732286,0.9978075535506022,3.520745154945507,0.548625382504302,10.211228324756215,3
7.806170047498691,1.415063962001047,0.005890572785676897,2.4828872310689984,0.12138998211795615,5.294528639283845,9.58905727856769,0.9959852391394208,3.494109427214323,0.426507577535546,10.929452863928384,3
6.9583168741620245,0.8072490697024841,0.021768570197278403,1.2329826821170884,0.2606343423514019,15.802103907297468,29.593688278107592,0.994910864534093,3.3176912122518036,0.5119789609270253,9.77361385430633,3
7.566130964526272,1.5322446599820447,0.00338690354737272,2.343857055410836,0.1332744060978899,4.864523858105091,9.338690354737272,0.9949848903955455,3.4932261929052544,0.40812856851369456,10.852583350336783,3
7.087033817655717,0.9949848178623997,0.008941890924122372,3.154618361795009,0.0885052036220837,5.447094546206118,13.105810907587763,0.9963317432722764,3.5942324363035105,0.5802385091585507,10.36467909034541,3
8.614439428125626,1.228569198113622,0.17752689992198478,2.1,0.15982488713282655,5.0,11.536098570314069,0.9964410710523225,3.3768180694418883,0.4833289530246051,9.994250510602118,3
9.833838678137193,0.6554644697859527,0.41451182375162565,2.7176305329412447,0.17975544364248142,4.656871926143753,15.656871926143753,0.9991735354712549,3.20117536886275,0.6111279559379065,8.708815266470623,3
9.711707049663076,0.6109260826670029,0.32363898695283055,2.130935204475514,0.13398731279460918,27.346501480076398,40.19934656284819,0.9979253787084735,3.4373577458614104,0.7865820852973947,10.083544786756514,3
7.147064157805539,0.9236329630657234,0.042155973699076886,5.472523237273229,0.08435320789027684,3.3137610520369245,14.0,0.9978478168214927,3.4360825209842463,0.5231376105203692,10.27844026300923,3
7.339582258206817,1.14774239256087,0.0,3.9428764792179827,0.11411836017473531,6.1076585995417005,15.510443544829592,0.9964096841133515,3.598784166740188,0.5369791129103408,10.609373387310225,3
10.228722516551251,0.642828184327677,0.46202467770337097,2.2227488631382704,0.1941194730682596,5.0,15.885815011034166,0.9992401410154478,3.186833472406971,0.6248616754965375,8.531312737310708,3
10.089796281928258,0.7174634309034252,0.43571434933744496,2.1,0.1930204163433858,5.0,15.224490704820642,0.9988859481243382,3.1976675943372834,0.6045189803012496,8.6769676054212,3
7.284572125724937,1.2926101589938312,0.00700950831722363,1.9948573752416456,0.11632195046419022,5.350475415861181,10.051426247583544,0.9951945895156679,3.517523770793059,0.4806093456480718,10.567048354931877,3
7.251140124186439,0.8932627650058614,0.046221496895339005,5.41031476197599,0.08225190020697731,3.3778503104660995,13.6221496895339,0.9981857980869305,3.4100760082790957,0.516221496895339,10.300760082790958,3
7.2653245006587435,0.7370814391624834,0.09181149062421874,1.8458371216750333,0.09664042948118018,5.847209594416556,12.611161622333777,0.9965194873789837,3.4904117418224567,0.63,9.713174871345661,3
7.04958309508828,0.9722468791607408,0.010011911568906313,3.0235408328089766,0.08748868400953895,5.500595578445315,12.99880884310937,0.9962996426529328,3.5899523537243745,0.5850536020600784,10.324553316166012,3
9.974828460184602,0.6930096815830062,0.39484256013655383,2.363201429409532,0.17651433399114946,5.202462638007332,14.98768680996334,0.9993028179337564,3.2247880441623464,0.6016552306789735,8.926402858819063,3
7.333062195162643,1.2036176951793274,0.02669378048373566,4.021952194828968,0.10763684146789068,3.932248780650574,11.669378048373567,0.99653246702412,3.4466124390325286,0.46406507316096557,10.526287073227701,3
8.307119166789427,0.8045663386882933,0.1702045457135768,1.9050737096536594,0.08828968064848769,24.548280108081283,48.67512284942276,0.997462593981233,3.3327414005404066,0.6507119166789428,9.764975430115447,3
8.776305557304154,1.1724941462196325,0.2058534725282269,2.1,0.1634668750393434,5.0,11.940763893260385,0.996709306352104,3.357162896613067,0.49662509934998406,9.849727180978434,3
9.883441905891413,0.7108518183735812,0.37438937893760205,2.4197740582576968,0.17146631480162094,5.245980044813613,14.770099775931936,0.9992819295784895,3.238713614340356,0.5955627937260942,9.039548116515393,3
8.178244909370996,1.0052879265489953,0.02304387726572511,3.6333639237055917,0.08379707484895166,5.695612273427489,11.30438772657251,0.9988347714365597,3.4718829939580664,0.4930438772657251,10.918829939580665,3
